ocr_text_similarity,income_discrepancy_ratio,marks_discrepancy,duplicate_cert_count,duplicate_bank_count,fuzzy_name_match_score,certificate_tamper_flag,is_fraud,risk_label
0.357,2.17,27.5,2,4,0.65,1,1,High_Risk
0.898,1.05,1.8,1,1,0.96,0,0,Normal
0.985,0.95,1.2,1,1,0.95,0,0,Normal
0.904,1.01,0.1,1,1,0.91,0,0,Normal
0.93,1.02,0.3,1,1,0.98,0,0,Normal
0.863,0.99,0.5,1,1,0.96,0,0,Normal
0.897,1.01,0.8,1,1,0.95,0,0,Normal
0.436,3.38,19.8,4,4,0.31,0,1,High_Risk
0.986,1.04,0.2,1,1,0.96,0,0,Normal
0.874,0.95,1.8,1,1,0.93,0,0,Normal
0.427,3.91,20.0,4,3,0.32,1,1,Suspicious
0.884,0.97,1.2,1,1,0.92,0,0,Normal
0.559,1.97,34.2,2,2,0.33,1,1,High_Risk
0.412,4.27,28.7,5,4,0.43,1,1,High_Risk
0.958,0.98,1.9,1,1,0.97,0,0,Normal
0.856,1.0,0.0,1,1,0.9,0,0,Normal
0.901,1.03,1.7,1,1,0.92,0,0,Normal
0.974,1.02,1.0,1,1,0.92,0,0,Normal
0.864,1.0,1.5,1,1,0.99,0,0,Normal
0.961,1.02,0.8,1,1,0.91,0,0,Normal
0.881,0.98,0.2,1,1,1.0,0,0,Normal
0.551,3.74,34.2,2,2,0.3,1,1,Suspicious
0.918,0.99,1.6,1,1,0.97,0,0,Normal
0.942,0.98,1.9,1,1,0.96,0,0,Normal
0.944,1.01,2.0,1,1,0.95,0,0,Normal
0.948,1.01,0.3,1,1,1.0,0,0,Normal
0.974,0.96,1.1,1,1,0.97,0,0,Normal
0.877,0.97,0.2,1,1,0.92,0,0,Normal
0.864,1.03,1.6,1,1,0.98,0,0,Normal
0.61,3.68,11.7,5,2,0.34,0,1,High_Risk
0.873,0.98,1.5,1,1,0.91,0,0,Normal
0.89,1.0,0.5,1,1,0.95,0,0,Normal
0.928,0.95,0.0,1,1,0.96,0,0,Normal
0.947,0.98,1.6,1,1,0.9,0,0,Normal
0.862,0.96,0.0,1,1,0.91,0,0,Normal
0.949,0.96,0.6,1,1,0.99,0,0,Normal
0.974,0.98,1.7,1,1,0.91,0,0,Normal
0.863,1.04,1.4,1,1,0.99,0,0,Normal
0.944,0.98,0.5,1,1,0.9,0,0,Normal
0.947,1.0,1.0,1,1,0.93,0,0,Normal
0.98,1.02,0.4,1,1,0.93,0,0,Normal
0.931,1.04,1.5,1,1,1.0,0,0,Normal
0.886,1.03,0.0,1,1,0.92,0,0,Normal
0.988,1.04,1.4,1,1,0.96,0,0,Normal
0.954,0.98,1.5,1,1,0.99,0,0,Normal
0.533,3.17,25.5,3,3,0.44,1,1,High_Risk
0.944,1.05,1.9,1,1,0.91,0,0,Normal
0.884,1.0,0.4,1,1,0.93,0,0,Normal
0.942,0.98,1.4,1,1,0.93,0,0,Normal
0.891,1.05,1.8,1,1,0.96,0,0,Normal
0.952,0.97,1.3,1,1,0.97,0,0,Normal
0.512,4.54,30.2,4,3,0.55,1,1,High_Risk
0.96,0.96,0.9,1,1,0.95,0,0,Normal
0.856,0.97,0.7,1,1,0.92,0,0,Normal
0.903,0.96,1.7,1,1,0.97,0,0,Normal
0.972,1.0,1.6,1,1,0.98,0,0,Normal
0.886,0.98,1.1,1,1,0.97,0,0,Normal
0.926,1.0,1.8,1,1,0.91,0,0,Normal
0.955,1.01,0.7,1,1,0.98,0,0,Normal
0.919,0.97,1.4,1,1,0.92,0,0,Normal
0.943,0.98,0.7,1,1,0.99,0,0,Normal
0.874,0.98,0.8,1,1,0.99,0,0,Normal
0.862,1.02,0.1,1,1,0.96,0,0,Normal
0.967,0.99,0.9,1,1,0.92,0,0,Normal
0.905,0.97,0.2,1,1,0.98,0,0,Normal
0.95,1.0,0.5,1,1,0.97,0,0,Normal
0.925,0.98,1.1,1,1,0.91,0,0,Normal
0.969,1.05,0.5,1,1,0.93,0,0,Normal
0.977,0.97,1.1,1,1,0.92,0,0,Normal
0.879,1.04,0.9,1,1,0.97,0,0,Normal
0.593,2.42,11.3,5,3,0.6,1,1,High_Risk
0.859,1.04,0.6,1,1,0.94,0,0,Normal
0.904,1.04,0.9,1,1,0.91,0,0,Normal
0.499,4.4,27.9,4,4,0.62,1,1,High_Risk
0.425,1.82,34.4,2,2,0.69,1,1,Suspicious
0.947,0.98,1.0,1,1,0.96,0,0,Normal
0.887,0.95,0.5,1,1,0.98,0,0,Normal
0.915,0.99,0.0,1,1,0.91,0,0,Normal
0.872,1.03,2.0,1,1,0.99,0,0,Normal
0.878,1.03,0.4,1,1,0.9,0,0,Normal
0.872,1.01,1.1,1,1,0.96,0,0,Normal
0.965,0.96,1.6,1,1,0.95,0,0,Normal
0.889,0.98,1.5,1,1,0.9,0,0,Normal
0.866,0.96,1.5,1,1,0.91,0,0,Normal
0.207,3.12,17.1,4,2,0.44,0,1,High_Risk
0.987,0.96,0.1,1,1,0.93,0,0,Normal
0.851,0.99,0.2,1,1,0.98,0,0,Normal
0.895,0.97,0.5,1,1,0.99,0,0,Normal
0.864,0.97,0.1,1,1,0.91,0,0,Normal
0.976,1.02,0.5,1,1,0.94,0,0,Normal
0.941,0.97,1.2,1,1,0.93,0,0,Normal
0.884,0.96,1.5,1,1,0.92,0,0,Normal
0.962,1.02,0.5,1,1,1.0,0,0,Normal
0.371,4.87,29.9,5,2,0.4,1,1,High_Risk
0.906,0.96,0.2,1,1,0.97,0,0,Normal
0.98,1.01,1.0,1,1,0.96,0,0,Normal
0.96,1.0,1.6,1,1,0.93,0,0,Normal
0.905,0.96,0.9,1,1,0.94,0,0,Normal
0.883,1.01,1.6,1,1,0.95,0,0,Normal
0.899,1.04,1.7,1,1,0.92,0,0,Normal
0.876,1.0,1.3,1,1,0.97,0,0,Normal
0.874,1.0,0.1,1,1,0.95,0,0,Normal
0.506,3.93,16.7,3,4,0.37,0,1,High_Risk
0.62,2.27,24.5,3,2,0.51,1,1,High_Risk
0.888,1.0,0.6,1,1,0.92,0,0,Normal
0.938,1.05,1.1,1,1,0.96,0,0,Normal
0.978,0.95,0.1,1,1,0.95,0,0,Normal
0.896,1.05,0.0,1,1,0.98,0,0,Normal
0.865,1.02,1.5,1,1,0.9,0,0,Normal
0.937,1.04,1.4,1,1,0.95,0,0,Normal
0.851,0.99,1.9,1,1,0.95,0,0,Normal
0.941,0.98,1.6,1,1,1.0,0,0,Normal
0.896,0.96,0.8,1,1,0.99,0,0,Normal
0.928,0.98,0.5,1,1,0.94,0,0,Normal
0.851,0.96,1.2,1,1,0.95,0,0,Normal
0.909,0.96,1.2,1,1,0.94,0,0,Normal
0.977,1.02,1.9,1,1,0.95,0,0,Normal
0.913,1.01,1.4,1,1,0.95,0,0,Normal
0.895,0.98,0.7,1,1,0.91,0,0,Normal
0.88,1.0,1.9,1,1,0.97,0,0,Normal
0.903,1.01,0.5,1,1,0.9,0,0,Normal
0.983,0.96,1.4,1,1,0.91,0,0,Normal
0.899,0.98,2.0,1,1,0.99,0,0,Normal
0.987,0.96,0.5,1,1,0.96,0,0,Normal
0.989,0.98,0.4,1,1,0.96,0,0,Normal
0.874,1.03,0.5,1,1,0.93,0,0,Normal
0.626,4.72,31.9,3,4,0.36,0,1,Suspicious
0.984,0.96,1.5,1,1,0.97,0,0,Normal
0.938,0.95,1.7,1,1,0.94,0,0,Normal
0.894,0.97,1.9,1,1,0.96,0,0,Normal
0.901,0.98,1.1,1,1,0.95,0,0,Normal
0.913,1.05,0.8,1,1,0.94,0,0,Normal
0.924,0.98,0.0,1,1,0.91,0,0,Normal
0.85,1.01,0.0,1,1,0.91,0,0,Normal
0.923,1.01,0.6,1,1,0.97,0,0,Normal
0.979,0.98,1.2,1,1,0.92,0,0,Normal
0.637,2.27,31.2,3,2,0.53,0,1,High_Risk
0.968,0.97,1.3,1,1,0.95,0,0,Normal
0.961,1.0,1.0,1,1,0.99,0,0,Normal
0.959,0.98,0.1,1,1,0.95,0,0,Normal
0.974,1.0,1.1,1,1,0.99,0,0,Normal
0.869,0.98,1.1,1,1,0.92,0,0,Normal
0.941,0.98,0.8,1,1,0.95,0,0,Normal
0.961,0.95,0.1,1,1,0.97,0,0,Normal
0.857,1.03,1.4,1,1,0.91,0,0,Normal
0.983,1.0,1.6,1,1,0.96,0,0,Normal
0.981,1.04,1.9,1,1,0.91,0,0,Normal
0.903,0.96,1.9,1,1,0.99,0,0,Normal
0.85,1.03,1.8,1,1,0.9,0,0,Normal
0.45,4.85,33.3,5,4,0.69,1,1,High_Risk
0.954,0.98,1.2,1,1,0.97,0,0,Normal
0.932,0.97,0.7,1,1,0.9,0,0,Normal
0.957,1.04,1.4,1,1,0.96,0,0,Normal
0.949,1.04,1.7,1,1,0.97,0,0,Normal
0.9,1.05,2.0,1,1,0.94,0,0,Normal
0.404,2.9,16.0,3,4,0.37,1,1,Suspicious
0.931,1.04,1.3,1,1,0.98,0,0,Normal
0.322,3.89,16.6,3,4,0.67,1,1,High_Risk
0.299,4.9,14.3,3,2,0.66,1,1,High_Risk
0.394,4.05,19.3,5,3,0.53,1,1,High_Risk
0.87,0.97,1.6,1,1,0.98,0,0,Normal
0.888,1.03,0.9,1,1,0.94,0,0,Normal
0.901,1.03,1.3,1,1,0.93,0,0,Normal
0.877,1.02,0.5,1,1,0.93,0,0,Normal
0.973,1.0,1.6,1,1,0.94,0,0,Normal
0.89,0.96,1.1,1,1,0.95,0,0,Normal
0.951,1.01,1.5,1,1,0.97,0,0,Normal
0.915,1.01,1.1,1,1,0.93,0,0,Normal
0.966,1.0,1.0,1,1,0.93,0,0,Normal
0.988,0.96,1.6,1,1,1.0,0,0,Normal
0.939,1.0,2.0,1,1,1.0,0,0,Normal
0.86,1.0,1.5,1,1,0.95,0,0,Normal
0.86,1.02,0.9,1,1,0.91,0,0,Normal
0.985,1.01,0.8,1,1,1.0,0,0,Normal
0.887,1.05,0.2,1,1,0.95,0,0,Normal
0.967,1.03,1.1,1,1,0.91,0,0,Normal
0.944,1.04,0.6,1,1,0.98,0,0,Normal
0.906,1.02,0.0,1,1,0.95,0,0,Normal
0.989,0.95,1.9,1,1,0.99,0,0,Normal
0.986,0.95,0.6,1,1,0.95,0,0,Normal
0.972,1.04,1.5,1,1,0.92,0,0,Normal
0.971,0.97,0.8,1,1,0.93,0,0,Normal
0.934,0.98,1.5,1,1,0.99,0,0,Normal
0.966,0.98,0.6,1,1,0.98,0,0,Normal
0.938,1.0,0.2,1,1,0.92,0,0,Normal
0.946,1.02,0.9,1,1,0.99,0,0,Normal
0.916,0.98,0.4,1,1,0.99,0,0,Normal
0.918,0.98,1.7,1,1,0.93,0,0,Normal
0.962,0.99,1.5,1,1,0.96,0,0,Normal
0.944,0.97,0.4,1,1,0.91,0,0,Normal
0.984,0.98,1.9,1,1,0.91,0,0,Normal
0.956,0.98,1.2,1,1,0.95,0,0,Normal
0.959,1.05,0.4,1,1,0.9,0,0,Normal
0.283,3.19,19.0,2,4,0.63,0,1,High_Risk
0.874,0.97,1.9,1,1,1.0,0,0,Normal
0.883,1.02,0.4,1,1,1.0,0,0,Normal
0.927,1.04,0.1,1,1,0.93,0,0,Normal
0.232,4.37,12.8,4,3,0.6,1,1,Suspicious
0.905,0.98,1.9,1,1,0.97,0,0,Normal
0.928,1.04,0.4,1,1,0.98,0,0,Normal
0.968,0.99,0.3,1,1,0.96,0,0,Normal
0.903,0.95,1.4,1,1,0.97,0,0,Normal
0.906,1.02,0.8,1,1,0.99,0,0,Normal
0.877,1.02,1.1,1,1,0.91,0,0,Normal
0.937,1.0,1.5,1,1,0.97,0,0,Normal
0.952,1.03,0.3,1,1,0.96,0,0,Normal
0.869,0.98,1.9,1,1,0.97,0,0,Normal
0.965,1.03,0.3,1,1,0.95,0,0,Normal
0.936,1.04,0.4,1,1,0.91,0,0,Normal
0.907,1.03,0.1,1,1,0.98,0,0,Normal
0.915,1.0,1.2,1,1,0.92,0,0,Normal
0.963,1.03,0.2,1,1,0.95,0,0,Normal
0.477,4.84,21.2,2,4,0.4,1,1,High_Risk
0.878,1.0,0.4,1,1,0.92,0,0,Normal
0.94,0.99,1.1,1,1,0.99,0,0,Normal
0.861,1.03,0.9,1,1,0.95,0,0,Normal
0.967,0.99,0.5,1,1,0.94,0,0,Normal
0.978,0.97,0.1,1,1,0.95,0,0,Normal
0.975,0.95,1.2,1,1,0.98,0,0,Normal
0.943,1.01,1.8,1,1,0.97,0,0,Normal
0.892,1.0,0.2,1,1,0.95,0,0,Normal
0.346,4.79,28.7,2,2,0.64,1,1,High_Risk
0.942,1.03,2.0,1,1,0.93,0,0,Normal
0.881,1.04,0.9,1,1,0.91,0,0,Normal
0.959,0.98,0.1,1,1,0.92,0,0,Normal
0.874,0.97,0.5,1,1,0.94,0,0,Normal
0.915,1.0,1.8,1,1,0.96,0,0,Normal
0.949,0.97,1.2,1,1,0.92,0,0,Normal
0.875,0.98,1.0,1,1,0.95,0,0,Normal
0.901,0.97,1.0,1,1,0.97,0,0,Normal
0.968,1.0,1.0,1,1,0.94,0,0,Normal
0.947,1.0,0.6,1,1,0.96,0,0,Normal
0.879,1.01,0.3,1,1,0.95,0,0,Normal
0.856,1.01,0.2,1,1,0.94,0,0,Normal
0.87,0.95,0.3,1,1,0.91,0,0,Normal
0.918,1.0,0.5,1,1,0.93,0,0,Normal
0.864,1.01,0.8,1,1,0.95,0,0,Normal
0.906,1.05,1.4,1,1,0.98,0,0,Normal
0.927,0.97,1.5,1,1,0.9,0,0,Normal
0.882,0.95,1.1,1,1,0.94,0,0,Normal
0.89,0.96,0.6,1,1,0.91,0,0,Normal
0.414,2.41,14.5,3,3,0.67,0,1,Suspicious
0.967,0.97,0.9,1,1,0.92,0,0,Normal
0.872,1.0,0.6,1,1,0.95,0,0,Normal
0.891,1.04,0.7,1,1,0.9,0,0,Normal
0.955,1.05,1.5,1,1,0.99,0,0,Normal
0.974,1.05,1.9,1,1,0.95,0,0,Normal
0.857,1.05,0.2,1,1,0.97,0,0,Normal
0.852,1.05,0.5,1,1,0.97,0,0,Normal
0.881,1.01,1.9,1,1,0.91,0,0,Normal
0.941,1.03,1.1,1,1,0.98,0,0,Normal
0.855,1.01,1.3,1,1,0.92,0,0,Normal
0.85,0.98,0.7,1,1,0.95,0,0,Normal
0.934,0.99,0.4,1,1,0.91,0,0,Normal
0.854,1.02,1.9,1,1,0.97,0,0,Normal
0.409,2.43,12.0,2,4,0.52,1,1,High_Risk
0.854,0.98,1.8,1,1,0.97,0,0,Normal
0.973,1.02,0.7,1,1,0.94,0,0,Normal
0.984,1.04,1.0,1,1,0.97,0,0,Normal
0.219,2.86,26.6,4,2,0.55,1,1,Suspicious
0.227,4.69,16.3,4,4,0.57,1,1,Suspicious
0.945,0.96,1.1,1,1,0.99,0,0,Normal
0.887,0.97,1.5,1,1,0.91,0,0,Normal
0.901,1.0,0.0,1,1,0.98,0,0,Normal
0.913,1.05,0.8,1,1,0.92,0,0,Normal
0.947,1.01,0.1,1,1,0.92,0,0,Normal
0.966,0.96,1.5,1,1,0.95,0,0,Normal
0.916,0.99,1.8,1,1,0.94,0,0,Normal
0.338,3.18,10.7,3,3,0.45,0,1,Suspicious
0.939,1.02,0.9,1,1,0.9,0,0,Normal
0.9,0.97,1.9,1,1,0.95,0,0,Normal
0.895,1.01,0.6,1,1,0.95,0,0,Normal
0.913,0.96,1.9,1,1,0.91,0,0,Normal
0.91,0.96,0.4,1,1,0.97,0,0,Normal
0.907,1.02,0.7,1,1,0.93,0,0,Normal
0.943,1.04,0.6,1,1,0.93,0,0,Normal
0.929,0.98,1.7,1,1,0.99,0,0,Normal
0.898,1.02,1.7,1,1,0.91,0,0,Normal
0.883,1.01,0.2,1,1,0.99,0,0,Normal
0.912,0.97,0.9,1,1,0.96,0,0,Normal
0.93,1.0,1.1,1,1,0.98,0,0,Normal
0.893,0.99,0.1,1,1,0.9,0,0,Normal
0.886,0.97,1.5,1,1,0.97,0,0,Normal
0.921,1.02,0.1,1,1,0.95,0,0,Normal
0.885,1.02,1.9,1,1,0.92,0,0,Normal
0.865,1.01,1.5,1,1,1.0,0,0,Normal
0.895,0.99,0.4,1,1,0.99,0,0,Normal
0.972,0.97,1.3,1,1,0.95,0,0,Normal
0.275,1.85,14.0,2,4,0.33,1,1,High_Risk
0.98,1.04,0.0,1,1,0.96,0,0,Normal
0.853,0.96,0.1,1,1,0.97,0,0,Normal
0.952,0.99,0.5,1,1,0.98,0,0,Normal
0.882,0.96,0.0,1,1,1.0,0,0,Normal
0.963,0.95,0.1,1,1,0.94,0,0,Normal
0.984,0.95,0.2,1,1,0.96,0,0,Normal
0.303,4.19,32.7,3,4,0.49,1,1,High_Risk
0.941,1.0,1.7,1,1,0.92,0,0,Normal
0.855,0.95,0.0,1,1,0.96,0,0,Normal
0.976,1.01,1.5,1,1,0.91,0,0,Normal
0.88,0.99,0.4,1,1,0.99,0,0,Normal
0.922,1.01,1.3,1,1,0.98,0,0,Normal
0.921,1.03,1.6,1,1,0.91,0,0,Normal
0.261,1.8,17.5,4,2,0.5,1,1,High_Risk
0.959,0.96,1.6,1,1,0.93,0,0,Normal
0.95,1.03,0.9,1,1,0.95,0,0,Normal
0.904,1.01,0.3,1,1,0.95,0,0,Normal
0.987,1.05,1.4,1,1,0.94,0,0,Normal
0.871,1.05,1.6,1,1,0.96,0,0,Normal
0.904,0.97,0.3,1,1,0.92,0,0,Normal
0.909,0.97,1.0,1,1,0.99,0,0,Normal
0.983,0.99,0.8,1,1,0.91,0,0,Normal
0.927,0.96,1.3,1,1,0.98,0,0,Normal
0.969,1.02,0.6,1,1,0.91,0,0,Normal
0.982,0.99,0.6,1,1,0.95,0,0,Normal
0.978,1.02,0.6,1,1,0.91,0,0,Normal
0.878,0.98,0.7,1,1,0.97,0,0,Normal
0.878,1.02,1.1,1,1,0.95,0,0,Normal
0.869,0.98,0.1,1,1,0.97,0,0,Normal
0.85,1.02,1.2,1,1,0.9,0,0,Normal
0.862,1.04,0.8,1,1,0.93,0,0,Normal
0.961,0.97,2.0,1,1,0.94,0,0,Normal
0.942,1.02,0.7,1,1,0.96,0,0,Normal
0.904,0.97,1.0,1,1,0.94,0,0,Normal
0.874,0.96,0.9,1,1,0.96,0,0,Normal
0.952,0.99,1.3,1,1,0.96,0,0,Normal
0.893,1.03,1.1,1,1,0.94,0,0,Normal
0.95,1.04,0.1,1,1,0.97,0,0,Normal
0.865,1.04,1.7,1,1,0.94,0,0,Normal
0.933,1.03,0.2,1,1,0.93,0,0,Normal
0.906,0.98,1.4,1,1,0.97,0,0,Normal
0.909,0.98,0.9,1,1,1.0,0,0,Normal
0.926,0.98,0.1,1,1,0.99,0,0,Normal
0.548,2.88,27.0,2,2,0.55,1,1,High_Risk
0.904,1.01,1.0,1,1,0.9,0,0,Normal
0.925,0.97,1.0,1,1,0.94,0,0,Normal
0.931,1.05,1.1,1,1,0.96,0,0,Normal
0.878,1.02,0.8,1,1,0.97,0,0,Normal
0.899,1.05,1.8,1,1,0.9,0,0,Normal
0.907,0.96,1.2,1,1,0.99,0,0,Normal
0.974,1.02,1.7,1,1,0.98,0,0,Normal
0.953,1.01,0.4,1,1,0.93,0,0,Normal
0.875,1.0,0.1,1,1,0.92,0,0,Normal
0.886,1.02,1.4,1,1,0.93,0,0,Normal
0.952,0.97,1.3,1,1,0.98,0,0,Normal
0.973,1.03,0.1,1,1,0.91,0,0,Normal
0.556,2.48,16.4,3,2,0.66,1,1,Suspicious
0.985,0.96,1.1,1,1,0.98,0,0,Normal
0.98,1.02,1.8,1,1,0.91,0,0,Normal
0.922,0.97,1.2,1,1,0.98,0,0,Normal
0.965,0.99,2.0,1,1,0.96,0,0,Normal
0.91,1.01,0.4,1,1,1.0,0,0,Normal
0.942,0.96,2.0,1,1,0.99,0,0,Normal
0.971,0.98,1.9,1,1,0.96,0,0,Normal
0.869,1.0,0.6,1,1,0.97,0,0,Normal
0.961,1.0,1.1,1,1,0.92,0,0,Normal
0.925,1.04,1.0,1,1,0.92,0,0,Normal
0.913,1.04,0.1,1,1,0.96,0,0,Normal
0.981,0.97,0.3,1,1,0.94,0,0,Normal
0.869,0.97,1.1,1,1,0.99,0,0,Normal
0.986,1.05,1.3,1,1,0.94,0,0,Normal
0.979,0.97,0.1,1,1,0.98,0,0,Normal
0.86,1.04,0.2,1,1,0.96,0,0,Normal
0.893,1.01,0.1,1,1,0.98,0,0,Normal
0.985,1.04,0.3,1,1,0.98,0,0,Normal
0.989,1.01,1.1,1,1,0.92,0,0,Normal
0.868,0.99,0.9,1,1,0.96,0,0,Normal
0.932,1.01,0.6,1,1,0.96,0,0,Normal
0.863,1.05,0.6,1,1,0.94,0,0,Normal
0.867,1.02,1.1,1,1,0.96,0,0,Normal
0.984,1.02,1.3,1,1,0.97,0,0,Normal
0.966,1.01,0.1,1,1,0.9,0,0,Normal
0.868,1.01,2.0,1,1,0.97,0,0,Normal
0.917,0.99,0.7,1,1,0.95,0,0,Normal
0.859,1.01,1.9,1,1,0.99,0,0,Normal
0.86,1.03,0.4,1,1,0.94,0,0,Normal
0.901,1.02,0.8,1,1,0.97,0,0,Normal
0.576,4.65,25.6,2,3,0.31,1,1,High_Risk
0.413,2.32,14.1,2,4,0.49,1,1,High_Risk
0.947,1.03,0.3,1,1,0.96,0,0,Normal
0.957,1.0,1.1,1,1,0.98,0,0,Normal
0.916,0.95,0.1,1,1,0.99,0,0,Normal
0.886,1.02,0.0,1,1,0.96,0,0,Normal
0.856,1.04,1.3,1,1,0.95,0,0,Normal
0.931,0.95,0.8,1,1,0.97,0,0,Normal
0.948,0.97,1.9,1,1,0.96,0,0,Normal
0.904,1.03,0.0,1,1,0.93,0,0,Normal
0.856,0.99,0.8,1,1,0.98,0,0,Normal
0.899,0.99,1.1,1,1,0.91,0,0,Normal
0.913,1.0,0.5,1,1,1.0,0,0,Normal
0.972,0.98,1.3,1,1,0.93,0,0,Normal
0.397,3.31,23.4,5,2,0.32,1,1,High_Risk
0.913,0.97,1.4,1,1,0.9,0,0,Normal
0.912,1.03,0.2,1,1,0.9,0,0,Normal
0.866,1.04,1.8,1,1,0.99,0,0,Normal
0.498,1.99,16.1,3,3,0.3,1,1,Suspicious
0.956,1.01,0.8,1,1,0.94,0,0,Normal
0.865,1.04,1.0,1,1,0.97,0,0,Normal
0.915,1.0,1.9,1,1,0.98,0,0,Normal
0.894,0.96,0.2,1,1,0.98,0,0,Normal
0.88,1.03,0.9,1,1,0.92,0,0,Normal
0.971,0.96,1.0,1,1,0.94,0,0,Normal
0.904,1.03,0.6,1,1,0.91,0,0,Normal
0.935,1.02,0.3,1,1,1.0,0,0,Normal
0.87,1.0,1.1,1,1,0.96,0,0,Normal
0.883,0.96,1.0,1,1,0.96,0,0,Normal
0.968,0.97,0.6,1,1,0.93,0,0,Normal
0.942,1.03,1.2,1,1,0.94,0,0,Normal
0.925,1.02,1.2,1,1,0.93,0,0,Normal
0.97,1.03,1.2,1,1,0.97,0,0,Normal
0.942,0.96,0.8,1,1,0.93,0,0,Normal
0.946,1.0,0.8,1,1,1.0,0,0,Normal
0.961,1.05,1.7,1,1,0.91,0,0,Normal
0.967,1.0,1.5,1,1,0.99,0,0,Normal
0.981,1.03,2.0,1,1,0.99,0,0,Normal
0.937,0.98,1.4,1,1,0.91,0,0,Normal
0.905,1.01,0.6,1,1,0.99,0,0,Normal
0.986,0.97,1.5,1,1,0.97,0,0,Normal
0.852,0.98,0.9,1,1,0.95,0,0,Normal
0.932,1.05,1.2,1,1,0.99,0,0,Normal
0.969,1.01,1.5,1,1,0.94,0,0,Normal
0.87,0.97,0.2,1,1,0.98,0,0,Normal
0.87,1.01,1.4,1,1,0.92,0,0,Normal
0.917,1.0,1.1,1,1,0.95,0,0,Normal
0.966,1.03,0.5,1,1,0.92,0,0,Normal
0.533,1.88,12.2,2,4,0.34,1,1,Suspicious
0.952,0.96,0.8,1,1,0.96,0,0,Normal
0.854,1.04,0.2,1,1,1.0,0,0,Normal
0.914,1.03,0.5,1,1,0.93,0,0,Normal
0.876,0.99,1.7,1,1,0.97,0,0,Normal
0.879,0.97,1.2,1,1,0.95,0,0,Normal
0.984,1.02,1.4,1,1,0.9,0,0,Normal
0.887,1.03,1.2,1,1,0.93,0,0,Normal
0.989,1.0,0.2,1,1,0.94,0,0,Normal
0.937,1.04,1.0,1,1,0.9,0,0,Normal
0.573,3.68,34.5,2,4,0.69,1,1,High_Risk
0.589,2.54,28.7,4,2,0.31,1,1,Suspicious
0.979,0.98,0.2,1,1,0.95,0,0,Normal
0.977,0.97,1.5,1,1,0.97,0,0,Normal
0.864,0.98,1.9,1,1,0.99,0,0,Normal
0.593,3.12,17.2,2,4,0.56,0,1,High_Risk
0.959,1.0,1.4,1,1,0.99,0,0,Normal
0.955,0.96,1.5,1,1,0.93,0,0,Normal
0.934,0.98,1.5,1,1,0.94,0,0,Normal
0.963,1.03,0.5,1,1,0.9,0,0,Normal
0.943,1.02,1.1,1,1,0.99,0,0,Normal
0.983,1.05,0.2,1,1,0.98,0,0,Normal
0.988,0.96,0.9,1,1,0.92,0,0,Normal
0.879,1.01,1.2,1,1,0.91,0,0,Normal
0.369,2.53,11.8,2,4,0.57,1,1,High_Risk
0.901,1.02,1.3,1,1,0.98,0,0,Normal
0.944,1.03,1.8,1,1,0.9,0,0,Normal
0.954,1.0,0.3,1,1,0.92,0,0,Normal
0.896,0.99,1.8,1,1,0.91,0,0,Normal
0.934,0.95,0.2,1,1,0.96,0,0,Normal
0.853,1.02,1.0,1,1,0.99,0,0,Normal
0.898,0.99,1.9,1,1,0.96,0,0,Normal
0.555,3.82,27.7,2,3,0.43,1,1,High_Risk
0.921,0.97,1.8,1,1,0.91,0,0,Normal
0.872,1.04,0.4,1,1,0.91,0,0,Normal
0.312,4.53,34.3,2,4,0.35,0,1,High_Risk
0.988,1.03,0.3,1,1,0.91,0,0,Normal
0.87,0.98,0.5,1,1,0.93,0,0,Normal
0.931,1.0,0.6,1,1,0.99,0,0,Normal
0.917,1.01,1.8,1,1,0.91,0,0,Normal
0.851,0.98,1.6,1,1,0.98,0,0,Normal
0.516,3.39,14.7,2,2,0.61,1,1,High_Risk
0.975,1.04,0.0,1,1,0.96,0,0,Normal
0.931,0.96,0.7,1,1,0.96,0,0,Normal
0.973,0.97,0.4,1,1,0.98,0,0,Normal
0.953,1.01,1.0,1,1,0.92,0,0,Normal
0.379,2.88,29.4,4,2,0.66,1,1,Suspicious
0.587,4.81,32.0,5,3,0.63,1,1,Suspicious
0.908,0.96,1.7,1,1,1.0,0,0,Normal
0.939,0.97,1.9,1,1,0.97,0,0,Normal
0.418,2.92,34.5,2,4,0.59,0,1,High_Risk
0.901,1.03,0.5,1,1,0.94,0,0,Normal
0.481,3.29,30.9,5,3,0.33,1,1,High_Risk
0.901,0.96,1.2,1,1,0.94,0,0,Normal
0.592,4.77,15.5,2,2,0.58,1,1,High_Risk
0.988,1.05,0.3,1,1,0.94,0,0,Normal
0.899,1.01,0.2,1,1,0.99,0,0,Normal
0.939,0.96,1.5,1,1,0.91,0,0,Normal
0.984,0.99,0.6,1,1,0.91,0,0,Normal
0.43,3.26,21.7,3,2,0.56,1,1,High_Risk
0.973,0.97,1.0,1,1,0.93,0,0,Normal
0.628,4.34,20.7,2,3,0.3,1,1,Suspicious
0.916,0.99,1.4,1,1,0.95,0,0,Normal
0.899,1.03,1.4,1,1,0.98,0,0,Normal
0.929,1.0,1.5,1,1,0.92,0,0,Normal
0.649,1.89,20.4,4,2,0.57,1,1,Suspicious
0.898,1.02,0.9,1,1,0.93,0,0,Normal
0.897,1.04,1.1,1,1,0.99,0,0,Normal
